id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000100099.20	12.4822267186305	2.09965816071787	0.693939344675538	3.0257084813365	0.00248051332079884	0.0161508978443125
ENSG00000249310.2	4.63864688697166	-4.61336830391221	1.54385931098333	-2.98820512406264	0.00280621145357632	0.0178743468673448
ENSG00000100417.11	4.26971661832045	4.59493454233466	1.58063927751698	2.90701022535187	0.00364901269484411	0.0227481004167941
ENSG00000183628.12	19.5571089650394	1.63145106816229	0.570284704398554	2.86076595703699	0.00422618913105186	0.0257973628207957
ENSG00000273387.1	9.2155866085803	-2.34412662252082	0.837113457957421	-2.80024959608288	0.00510631070988813	0.030533653836678
ENSG00000279010.1	124.450968299077	0.581776572924881	0.211336822360307	2.75284054348567	0.00590806647141776	0.0344888333816244
ENSG00000233360.4	18.9136245533014	-1.5377123749025	0.559654960482072	-2.74760787178221	0.00600317577632369	0.0344888333816244
ENSG00000100226.15	62.6624992427654	0.787825264337242	0.299748643456217	2.62828633769052	0.00858162465646438	0.0483541543143089
ENSG00000100033.16	7.43117309611407	2.68200832881736	1.03279934298054	2.59683388360548	0.00940874141453664	0.0520143629143252
ENSG00000230149.2	7.15031930011815	2.47281407479961	0.966102438119621	2.55957751189676	0.0104799482281853	0.056863422793672
ENSG00000100285.9	4.27940368027991	3.66690593215537	1.44160282920732	2.54363119845682	0.0109706848584077	0.0584438302456991
ENSG00000272821.1	14.8617866919744	-1.63322385618672	0.648839667322301	-2.51714551135087	0.0118309956411214	0.0617435295513001
ENSG00000100426.6	17.1711578081126	1.49106987775682	0.593624825802094	2.51180512159699	0.0120115398785806	0.0617435295513001
ENSG00000231010.1	7.4153480283666	2.30507245048614	0.936072222585872	2.46249423374453	0.0137974391462709	0.0697008563768514
ENSG00000183963.18	7.67594144736716	2.14257422346263	0.880476182586987	2.43342666824603	0.0149566647220711	0.0742763180265563
ENSG00000226872.1	2.14109557548674	4.62967908162643	1.91415973381648	2.4186482454083	0.0155782963721652	0.0760740139507402
ENSG00000268812.3	2.19227498917274	-4.55723003518376	1.89251768351445	-2.4080250741546	0.0160390793997408	0.0770401682643285
ENSG00000100234.11	10.140139241058	1.84168761460883	0.790416865174771	2.33002064575332	0.0198050599551726	0.0923868741639077
ENSG00000100201.18	2.13563177551945	-4.51088513604287	1.93729078938577	-2.3284502051822	0.0198882104158555	0.0923868741639077
ENSG00000093010.11	11.6907339447628	1.7076016433969	0.735090044045793	2.32298295593638	0.020180068076758	0.0923868741639077
ENSG00000227484.1	5.28350560808337	2.52040111074358	1.10020008806232	2.29085703418052	0.0219716836861473	0.0990415895390949
ENSG00000227188.1	3.95072198731439	2.88779208256147	1.31864499594168	2.18996931808718	0.0285264620630983	0.12664020279527
ENSG00000273253.2	10.7988643263287	-1.55883729763731	0.732398760321682	-2.12839969438594	0.0333039584703328	0.145642684056828
ENSG00000100196.10	22.607279227689	-1.06476647656111	0.504013505064633	-2.11257528987159	0.0346371355346899	0.149245304583296
ENSG00000225413.2	1.73761103502986	-4.22007689575593	2.03952063339098	-2.06915136168026	0.0385318852540103	0.163620904049638
ENSG00000184983.9	3.22013916022376	3.1600670656863	1.54044880981104	2.05139375327502	0.0402286168997869	0.166161962151974
ENSG00000100319.12	3.19898390330461	3.15110480741837	1.53915977205447	2.0472889589703	0.0406297213264368	0.166161962151974
ENSG00000100079.6	1.71568284267427	-4.20382362514655	2.05925892562616	-2.0414254724516	0.0412085547062899	0.166161962151974
ENSG00000224192.2	1.6535498336884	4.25580798786015	2.0866770826157	2.03951441424055	0.041398714119775	0.166161962151974
ENSG00000100191.5	3.75829929072639	2.77399952410084	1.38651687048096	2.00069655347113	0.0454251010792471	0.17924931143301
ENSG00000240591.1	18.4484755905266	1.07243475682215	0.537165825569632	1.99646869881363	0.0458829295476989	0.17924931143301
ENSG00000100197.20	11.2992667720034	1.42700693838177	0.72620248291649	1.96502624536725	0.0494111999689464	0.190493178827649
ENSG00000279652.1	12.9575211489095	-1.29190255095559	0.672913486491277	-1.91986425727898	0.0548750477291718	0.208810246553861
ENSG00000070010.18	7.2541159714573	-1.83191397482343	0.99076758192286	-1.84898457342346	0.0644600402945194	0.242138356490951
ENSG00000099901.16	18.1883214900606	-1.11957942823319	0.615576781251022	-1.81874863109342	0.0689497886640486	0.255725165551471
ENSG00000133454.15	1.54403196489933	-4.03679036164895	2.23234861335803	-1.80831539370393	0.0705574273722361	0.258416577750815
ENSG00000100028.11	3.35100369957929	-2.48731531154924	1.38422596484971	-1.79689976543626	0.0723515338883439	0.261716042336849
ENSG00000241527.1	1.35666289778113	3.96619731968707	2.23403975718335	1.77534768883773	0.0758404957277909	0.27033462150201
ENSG00000236499.2	1.38097330371864	-3.89417683179817	2.20482475074909	-1.76620696519082	0.0773611329426589	0.27033462150201
ENSG00000133422.12	1.93960691765485	3.40640385777844	1.93157065057768	1.76354090737488	0.0778093042111468	0.27033462150201
ENSG00000100146.16	7.28023357751418	1.52631242292992	0.867272117152017	1.75990025822817	0.0784247195483647	0.27033462150201
ENSG00000100129.17	1.96212080815928	-3.3293395858486	1.91844537852584	-1.73543621471616	0.082663570241845	0.281632861405356
ENSG00000183822.3	1.9899440529591	-3.31580126154431	1.93190355182578	-1.71633892303301	0.0861000282527676	0.289969060667367
ENSG00000230319.1	6.02081807478355	1.67917668249067	0.985150194577284	1.70448799760039	0.0882899564848412	0.291853682090765
ENSG00000100154.14	15.9356492964075	1.01652526276922	0.59705948597364	1.70255273829465	0.088651801044635	0.291853682090765
ENSG00000159496.14	57.6583346706949	0.516725661731561	0.304645838443813	1.6961520445219	0.0898570895734453	0.292534747166883
ENSG00000100104.12	19.5660009155423	-0.90304575119868	0.539689752219337	-1.67326829439531	0.0942744911070113	0.303543141696201
ENSG00000236054.1	1.76920353204533	3.27942210577963	2.00569953218837	1.63505153845329	0.102038243992254	0.324969624888375
ENSG00000172404.4	5.14659562341985	-1.81699429976913	1.12572221118171	-1.61406986707828	0.106512272524873	0.332016796736011
ENSG00000232530.1	1.2415640717086	-3.7379369901201	2.3158793266874	-1.61404652956024	0.106517334106434	0.332016796736011
ENSG00000235159.1	7.48471790175512	1.40165922122111	0.873155965774262	1.60527932713396	0.10843234657434	0.334428184697703
ENSG00000273188.1	2.37331787492135	-2.64347140794717	1.67968719932226	-1.57378791063824	0.115536489878503	0.352626995150014
ENSG00000093000.18	3.28149501674858	2.16961011429061	1.42979184323623	1.5174307536822	0.129157964242745	0.390136943537364
ENSG00000100298.15	1.20837805632893	3.7955845693171	2.52379107319184	1.5039218616923	0.132601487250727	0.392446825903665
ENSG00000272829.1	1.20837805632893	3.7955845693171	2.52379107319184	1.5039218616923	0.132601487250727	0.392446825903665
ENSG00000099960.12	2.26615028867622	-2.57981312397202	1.72857672674256	-1.49244929892905	0.135581399323033	0.394419414062721
ENSG00000279182.1	3.73945019218632	1.95616302922458	1.31197648378967	1.49100464329525	0.13596027583732	0.394419414062721
ENSG00000100077.14	1.42655092524488	-3.92304774138677	2.65646822769722	-1.47679076319595	0.13973173332204	0.401386253562331
ENSG00000100241.20	7.85099648672851	1.28778273522086	0.87768409628479	1.46725084876439	0.142307829030503	0.402257578220369
ENSG00000279219.1	1.05990286307501	3.6019116091385	2.45625669998237	1.46642311822065	0.14253305202168	NA
ENSG00000100027.14	20.3511342329341	-0.788401267165795	0.537969263210612	-1.46551359172567	0.142780846876855	0.402257578220369
ENSG00000100239.15	17.7482018648193	0.79372675067132	0.54581384123046	1.45420780990452	0.145888700390711	0.407098944899793
ENSG00000237387.1	1.5943966880023	-2.971999229523	2.05393570999322	-1.44697772917771	0.147903161182677	0.408826662514381
ENSG00000231711.2	1.01752889863613	3.55070821098298	2.46414039207694	1.44095207497094	0.149598222685723	NA
ENSG00000279110.1	7.51726881218165	-1.26654641120251	0.882165286661797	-1.43572460892817	0.15108071983321	0.413089420609545
ENSG00000254835.1	16.1378675802534	-0.813042447237598	0.567935010269318	-1.43157655812071	0.152265042408979	0.413089420609545
ENSG00000100342.20	1.0437903892302	-3.4954731032653	2.4568389245139	-1.42275224817878	0.154807988534081	NA
ENSG00000184164.14	3.36517098111226	-1.92110562546213	1.35642464753821	-1.41630103002682	0.156687386400525	0.41883275349879
ENSG00000100065.14	1.16546604123253	-3.6361810444744	2.57186669117444	-1.41382951805093	0.157411964400163	0.41883275349879
ENSG00000237446.1	0.996310191116408	3.52490883144053	2.50060846949661	1.40962044815841	0.158651785830585	NA
ENSG00000183569.17	15.9584866175203	-0.814279629779682	0.577684640651168	-1.40955734752065	0.158670428799883	0.41883275349879
ENSG00000073146.15	2.24322033532956	2.49105501012078	1.79163908231834	1.3903776908558	0.164414217248515	0.430119336194776
ENSG00000079974.17	2.58256744357586	-2.11743608267383	1.55781709928939	-1.35923279031904	0.174072833756893	0.451356993723624
ENSG00000100003.17	9.10528078159962	-1.04756821224584	0.777710573274087	-1.34698980346336	0.177983516671748	0.456281498628004
ENSG00000233739.1	7.0909611165587	1.17109672844839	0.871628835976373	1.34357272282825	0.179086595024643	0.456281498628004
ENSG00000249288.1	0.94823754193134	-3.34632853210619	2.52297334109645	-1.32634319895426	0.184726043986888	NA
ENSG00000278960.1	0.928782725108552	-3.32073507524708	2.55985027852237	-1.29723800767126	0.19454930696706	NA
ENSG00000130489.12	15.2198372126888	0.795495250574053	0.624210658220614	1.27440190278344	0.20252101832935	0.507921143227653
ENSG00000100314.3	9.82931756529692	-0.960587063629122	0.75491669405449	-1.27244114641315	0.20321642244522	0.507921143227653
ENSG00000233603.1	1.97458764959589	-2.29110863456299	1.80589976113521	-1.26867984805689	0.204555272699191	0.507921143227653
ENSG00000100092.20	1.49318760480198	-2.83616249177599	2.25369619624099	-1.25844934046857	0.208229297376406	0.512699026313335
ENSG00000185608.8	3.35867447073788	-1.6021313406216	1.28622205473966	-1.24561022314757	0.212907527266828	0.519849212409839
__ambiguous	78.5182828913977	0.334179979621632	0.270040145158642	1.23751962666629	0.21589423250217	0.522785207629222
ENSG00000099949.18	14.4837458476166	0.753716389818274	0.615116627287874	1.22532273780584	0.220453644612089	0.529450146486411
ENSG00000205632.2	1.06991319393366	-3.50716714112221	2.91904031757033	-1.20147951366475	0.229565248586098	NA
ENSG00000215193.12	1.06991319393366	-3.50716714112221	2.91904031757033	-1.20147951366475	0.229565248586098	NA
ENSG00000279217.1	1.06991319393366	-3.50716714112221	2.91904031757033	-1.20147951366475	0.229565248586098	NA
ENSG00000279440.1	1.06991319393366	-3.50716714112221	2.91904031757033	-1.20147951366475	0.229565248586098	NA
ENSG00000099899.14	1.94228255323041	-2.2392187081783	1.87144613011544	-1.19651785437189	0.231494535372175	0.547767957582478
ENSG00000225450.1	23.2310335812079	0.595679518059958	0.498191415154801	1.19568402814582	0.231819886485417	0.547767957582478
ENSG00000200985.1	1.27419521480386	-2.60404508334268	2.20941726524086	-1.17861172007217	0.238552822596197	0.554225461237388
ENSG00000276162.1	1.25474039798107	-2.58292895170424	2.19764087437449	-1.17531894397414	0.239867138273618	0.554225461237388
ENSG00000203280.4	3.40759333006857	1.47824907835447	1.26969317834928	1.16425692723367	0.244319906354595	0.554225461237388
ENSG00000279933.1	10.7494102429308	-0.847131028450425	0.730045368536212	-1.16038134746198	0.245893577578151	0.554225461237388
ENSG00000099995.18	0.811301685454103	-3.11670057193844	2.69299122559327	-1.15733781169369	0.247134370884659	NA
ENSG00000222044.1	4.54663835476973	1.38104438895929	1.19534677059975	1.15535041623643	0.247946957972028	0.554225461237388
ENSG00000128272.14	1.1756834626331	2.61293150465353	2.27414040848404	1.14897545239756	0.250566102915289	0.554225461237388
ENSG00000182841.12	2.70238300599295	-1.721297326317	1.50290590560372	-1.14531277034643	0.25207961782069	0.554225461237388
ENSG00000198089.14	15.6871315461931	0.674285647560968	0.589828012025371	1.14319027549333	0.25295959891616	0.554225461237388
ENSG00000244296.3	1.21165694870634	-2.55755432773188	2.24600218268633	-1.1387140882797	0.254822424701517	0.554225461237388
ENSG00000183172.8	0.865471523574592	-3.22941052398742	2.83773712094689	-1.13802314532568	0.255110817768072	NA
ENSG00000234409.6	2.14811437673736	1.88301472448868	1.6549948165103	1.13777681096257	0.25521369026018	0.554225461237388
ENSG00000100311.16	1.84055711482655	2.14611546980991	1.88976832467745	1.13565003804168	0.25610305821464	0.554225461237388
ENSG00000184058.12	0.789373493098517	-3.08161078501101	2.71623690633958	-1.1345147316932	0.2565786978299	NA
ENSG00000184381.18	0.789373493098517	-3.08161078501101	2.71623690633958	-1.1345147316932	0.2565786978299	NA
ENSG00000230637.2	0.789373493098517	-3.08161078501101	2.71623690633958	-1.1345147316932	0.2565786978299	NA
ENSG00000244491.1	9.83716378905365	0.846847168483248	0.747496294264631	1.13291152742952	0.257251408628958	0.554225461237388
ENSG00000183765.20	3.26777884094688	-1.5267245142871	1.35360912299804	-1.1278917143419	0.259365653526377	0.554701726154953
ENSG00000175329.12	0.862998148041794	-3.22459031539195	2.87330624997473	-1.12225778766893	0.261752848571635	NA
ENSG00000185065.6	3.29564473962856	-1.47861602639476	1.32282461809574	-1.117771778789	0.263664477496703	0.556566808038849
ENSG00000070413.18	1.94653144244044	2.24350877620917	2.00869146921283	1.11690063436589	0.264036813369966	0.556566808038849
ENSG00000099956.17	0.769918676275729	-3.0508504498104	2.73785405501869	-1.11432179674368	0.265141159349899	NA
ENSG00000100290.2	1.63124409557146	2.13796803325169	1.92863095978314	1.1085417987338	0.26762789780066	0.560106957539953
ENSG00000167077.12	0.850211319099679	-3.17797640343983	2.89886293818716	-1.09628377443302	0.2729546078009	NA
ENSG00000183741.11	0.850211319099679	-3.17797640343983	2.89886293818716	-1.09628377443302	0.2729546078009	NA
ENSG00000133424.20	0.808828309921305	-3.1129475800687	2.91863164080539	-1.0665777539538	0.286162550449067	NA
ENSG00000279597.1	0.813775060986902	-3.12281360648308	2.94115857111861	-1.06176308790294	0.28834325087119	NA
ENSG00000232710.1	2.43587190080016	1.60720630154948	1.52167119741813	1.05621129208234	0.290871692903994	0.604435503694115
ENSG00000099917.17	0.891594328278053	-3.24364626147399	3.1116977003957	-1.04240404235332	0.297224393140528	NA
ENSG00000185651.14	2.57480653275324	-1.48547131058752	1.43694858423201	-1.03376789322037	0.30124468471743	0.621582342409908
ENSG00000280341.1	0.767445300742931	-3.04525199393795	2.97138191724762	-1.02486051229616	0.305429009005127	NA
ENSG00000184319.15	6.31318655929719	-0.998894224824646	0.975910632170161	-1.023550919415	0.306047437495188	0.623421714087109
ENSG00000250261.1	8.57506863232765	-0.817338211606625	0.799100374007101	-1.0228229621619	0.306391559141787	0.623421714087109
ENSG00000233733.1	0.720705413329436	3.04393762557941	3.05439283446597	0.996576992727137	0.318969878122918	NA
ENSG00000223843.4	1.02628076471925	2.32486876238521	2.37531975567138	0.978760336091296	0.327698411987456	NA
ENSG00000099991.16	1.26069890102589	-2.54061004642543	2.60581777478614	-0.97497609810185	0.329572116335361	0.665962966112144
ENSG00000241973.10	9.35735218235855	-0.72465264436064	0.74707110837963	-0.969991525883507	0.332050716112741	0.666375752198856
ENSG00000128346.10	22.8438581579787	-0.466363835319795	0.48415983498486	-0.963243544013473	0.335425317707376	0.668568830532389
ENSG00000167065.13	4.12260185752351	1.11385828752605	1.16457904034683	0.956447135777338	0.338846380393336	0.670824253075997
ENSG00000099998.17	0.65243763662128	-2.80086991791033	2.93375799522018	-0.95470380395167	0.339727505658141	NA
ENSG00000100216.5	0.65243763662128	-2.80086991791033	2.93375799522018	-0.95470380395167	0.339727505658141	NA
ENSG00000100296.13	0.65243763662128	-2.80086991791033	2.93375799522018	-0.95470380395167	0.339727505658141	NA
ENSG00000100302.6	0.65243763662128	-2.80086991791033	2.93375799522018	-0.95470380395167	0.339727505658141	NA
ENSG00000273096.1	0.65243763662128	-2.80086991791033	2.93375799522018	-0.95470380395167	0.339727505658141	NA
ENSG00000248409.1	0.678394899491141	2.96534283540402	3.12006017079444	0.950412066780422	0.3419029150047	NA
ENSG00000279006.1	4.93022528583328	-0.960249041692977	1.01805293356296	-0.943221133239423	0.345567805987289	0.677218897668766
ENSG00000229598.1	4.96818661810022	-1.00727945841447	1.07042233460965	-0.941011249341876	0.346699094369675	0.677218897668766
ENSG00000100100.12	4.990290176398	-0.961174315985797	1.02955560877611	-0.933581739337421	0.350519688404853	0.680147474851801
ENSG00000188263.10	0.693820645799654	-2.88203574476425	3.11958554722424	-0.923852127513748	0.355563310705845	NA
ENSG00000229999.6	2.3558775933557	-1.36166542709891	1.49153987330251	-0.912925930759035	0.361281498533786	0.696417625463153
ENSG00000100380.12	1.02154220936911	-2.18101107424227	2.40189074422536	-0.908039251779405	0.363857483907145	NA
ENSG00000128268.11	0.611054627442907	-2.7185695475061	2.99876760990976	-0.906562261951305	0.364638325806094	NA
ENSG00000185686.17	0.671892453444068	-2.839721788418	3.15479617789802	-0.90012844833293	0.368051898231142	NA
ENSG00000185386.14	0.636020935052268	2.88329920356817	3.21259017780836	0.897499850271959	0.369452253267608	NA
ENSG00000237015.1	3.44322009624489	-1.20375730634472	1.34395659287849	-0.895681685497375	0.370422794632092	0.705676748752727
ENSG00000236003.1	1.90996550529593	-1.52371390847418	1.70985477907025	-0.891136444524672	0.372855975353833	0.705676748752727
ENSG00000070371.15	1.54675598499233	-1.89323326051633	2.1265356275023	-0.89028993261684	0.373310225449395	0.705676748752727
ENSG00000188064.9	0.654911012154079	-2.80830870548662	3.18407285525018	-0.881986321655934	0.377784204210657	NA
ENSG00000206140.9	0.654911012154079	-2.80830870548662	3.18407285525018	-0.881986321655934	0.377784204210657	NA
ENSG00000280224.1	0.654911012154079	-2.80830870548662	3.18407285525018	-0.881986321655934	0.377784204210657	NA
ENSG00000226287.7	1.06292521854749	-2.24454506711422	2.54567336719799	-0.881709765296706	0.37793377881466	NA
ENSG00000237476.1	0.983843349679796	2.26397594772758	2.56892677757514	0.881292517751165	0.378159514819101	NA
ENSG00000235246.1	13.0543857995521	0.560468386954943	0.643931628055144	0.870384933021097	0.384090077824288	0.717611746473418
ENSG00000183785.14	0.937785235751866	-2.11917674822131	2.4404361069797	-0.868359856732334	0.385197363627391	NA
ENSG00000128159.11	1.50046887863022	-1.80087772199058	2.0753924009907	-0.867728782822427	0.385542825112016	0.717611746473418
ENSG00000182257.6	8.71971279542237	0.744701870923456	0.860805049985773	0.86512256280997	0.386971521989079	0.717611746473418
ENSG00000100170.9	0.713275462622442	-2.92118689057826	3.37806490110469	-0.864751559279687	0.387175163706839	NA
ENSG00000100297.15	0.713275462622442	-2.92118689057826	3.37806490110469	-0.864751559279687	0.387175163706839	NA
ENSG00000100346.17	0.713275462622442	-2.92118689057826	3.37806490110469	-0.864751559279687	0.387175163706839	NA
ENSG00000226954.1	0.713275462622442	-2.92118689057826	3.37806490110469	-0.864751559279687	0.387175163706839	NA
ENSG00000185133.13	0.630509444265694	-2.75751419598934	3.20685932330018	-0.859880000333655	0.389855194112207	NA
ENSG00000128298.16	3.68047408776254	1.03262775913273	1.20295381282757	0.858410146858018	0.390666026608773	0.719906577335663
ENSG00000186716.19	0.939485675848226	-2.08995667957722	2.43738573312055	-0.857458321503129	0.391191639308656	NA
ENSG00000232754.1	8.59993625364926	-0.721435165546924	0.845987714670948	-0.852772626642139	0.393785406635693	0.721119525901612
ENSG00000189306.10	0.943296726538439	2.22953501601156	2.63049575498952	0.847572177899386	0.396676274328355	NA
ENSG00000184792.15	4.70529518950906	-0.923378456984721	1.09100478290522	-0.846356011864464	0.397354169821401	0.723135228308512
ENSG00000176635.17	1.08238003537027	-2.27626850475224	2.73154472759683	-0.833326462406077	0.404660635930354	NA
ENSG00000100284.20	1.0400060709314	-2.2769311430808	2.7681165432663	-0.82255609815983	0.410760472972626	NA
ENSG00000243156.7	1.0400060709314	-2.2769311430808	2.7681165432663	-0.82255609815983	0.410760472972626	NA
ENSG00000186951.16	3.58209525268924	1.07390233928165	1.30939974709087	0.820148576985427	0.412131412645579	0.745398172254041
ENSG00000225225.1	1.88902826820084	-1.39799463861829	1.73081814597832	-0.807707408121776	0.419259037971221	0.750265126776013
ENSG00000025708.12	8.9604076667356	0.618310399707744	0.766640774596229	0.806519063681935	0.419943620448008	0.750265126776013
ENSG00000272600.1	5.91657283691031	-0.744581878627929	0.934522137435489	-0.796751461309634	0.425595390097618	0.754973496935473
ENSG00000273300.1	5.1231602441518	-0.874835097279584	1.10308845152744	-0.793077922326358	0.427732424884944	0.754973496935473
ENSG00000100228.12	1.77473008891505	-1.31825340431783	1.69752985054795	-0.776571560077312	0.437411586113969	0.767434698990377
ENSG00000100403.11	1.34728186241757	-1.73675315412373	2.33545588202701	-0.743646312263605	0.457090477375416	0.795870067559994
ENSG00000280011.1	1.32782704559478	-1.71170260897276	2.31183118196482	-0.740409863110328	0.459051335896379	0.795870067559994
ENSG00000272669.1	1.74433329977269	1.38585669381242	1.91152760083047	0.724999572703175	0.468452292564473	0.807391304243474
ENSG00000205702.10	1.16491706129284	1.51051657139904	2.1347076305834	0.707598806393094	0.479194434300389	0.818360644333816
ENSG00000233388.2	0.47411877096567	-2.3462573785794	3.31839514023001	-0.707045809624943	0.47953801031261	NA
ENSG00000250479.8	0.47411877096567	-2.3462573785794	3.31839514023001	-0.707045809624943	0.47953801031261	NA
ENSG00000241878.9	3.94579623800463	0.805939011879367	1.14549199562283	0.703574546971111	0.481697767012037	0.818360644333816
ENSG00000100364.18	0.515501780144044	-2.45446585490038	3.49332951789016	-0.702615038842021	0.482295687792886	NA
ENSG00000166897.14	0.515501780144044	-2.45446585490038	3.49332951789016	-0.702615038842021	0.482295687792886	NA
ENSG00000279442.1	0.515501780144044	-2.45446585490038	3.49332951789016	-0.702615038842021	0.482295687792886	NA
ENSG00000280623.1	0.515501780144044	-2.45446585490038	3.49332951789016	-0.702615038842021	0.482295687792886	NA
ENSG00000099889.13	1.36028671118375	-1.52857709998273	2.18003254119445	-0.701171689457998	0.48319587532338	0.818360644333816
ENSG00000227813.1	0.487545741798341	2.49775530820444	3.56403860683174	0.700821619445034	0.483414344221456	NA
ENSG00000237438.6	0.487545741798341	2.49775530820444	3.56403860683174	0.700821619445034	0.483414344221456	NA
